employee_id,survey_date,engagement_score,work_life_balance,manager_support
E102500,2020-01-23,4,5,1
E102501,2022-09-22,3,5,2
E102502,2021-10-26,1,2,3
E102502,2022-12-09,1,3,2
E102502,2023-07-28,2,4,4
E102503,2022-03-05,3,2,1
E102504,2020-07-26,2,1,2
E102504,2019-07-07,2,2,1
E102504,2019-07-13,3,5,1
E102505,2022-08-21,5,5,1
E102505,2022-09-02,2,3,5
E102506,2023-03-16,5,5,4
E102507,2020-01-17,2,4,3
E102507,2021-04-19,1,4,4
E102507,2022-12-05,2,4,1
E102508,2023-05-10,4,4,5
E102508,2021-07-16,5,3,2
E102508,2020-07-16,5,4,5
E102509,2021-09-18,4,5,4
E102510,2023-10-27,3,1,5
E102511,2021-02-06,4,3,1
E102511,2021-07-21,5,1,3
E102512,2020-10-24,1,4,5
E102513,2020-09-20,5,3,2
E102513,2020-08-18,4,2,2
E102514,2023-01-02,3,4,3
E102514,2023-10-01,4,1,4
E102515,2023-02-19,3,1,1
E102516,2023-07-01,5,5,5
E102517,2020-01-24,3,2,1
E102518,2021-10-05,2,2,5
E102518,2022-09-21,3,5,1
E102519,2023-09-06,5,5,2
E102520,2022-08-29,5,1,3
E102520,2019-07-02,3,1,5
E102520,2021-09-21,3,1,1
E102521,2019-07-13,3,1,3
E102521,2021-03-18,3,5,1
E102522,2020-11-21,4,4,3
E102522,2019-05-31,4,2,1
E102523,2022-08-12,2,2,4
E102523,2022-08-13,4,4,3
E102524,2023-05-03,5,2,5
E102525,2022-03-27,3,3,3
E102525,2021-10-27,2,3,5
E102526,2023-08-14,3,4,3
E102527,2021-01-22,2,5,4
E102527,2021-02-08,1,4,2
E102528,2021-05-31,1,5,4
E102529,2019-09-24,1,2,3
E102529,2023-07-31,4,2,3
E102530,2019-04-16,1,3,4
E102531,2020-03-15,1,3,4
E102531,2019-05-17,4,5,1
E102531,2023-05-28,3,5,4
E102532,2020-04-18,3,3,3
E102532,2023-10-24,1,1,3
E102533,2022-11-24,4,5,4
E102533,2020-10-09,5,5,2
E102534,2020-03-27,1,3,5
E102535,2023-03-07,1,4,2
E102536,2021-02-28,2,1,3
E102536,2019-09-21,2,1,5
E102537,2019-04-26,2,5,1
E102537,2020-05-02,5,4,1
E102537,2021-10-07,5,2,4
E102538,2022-01-21,1,1,4
E102538,2019-04-15,2,5,2
E102539,2022-07-17,4,5,3
E102539,2023-03-20,4,2,5
E102539,2021-10-27,5,5,4
E102540,2022-05-03,5,3,3
E102540,2019-06-05,5,1,1
E102540,2021-12-30,4,4,1
E102541,2021-01-20,3,2,4
E102542,2021-01-07,4,2,5
E102542,2020-12-22,5,3,1
E102542,2023-04-24,3,1,3
E102543,2019-03-27,3,3,1
E102544,2021-07-18,4,2,2
E102545,2020-08-08,2,4,3
E102546,2022-04-07,2,2,1
E102547,2019-12-22,5,4,1
E102548,2022-08-12,3,3,5
E102549,2021-06-28,4,2,5
E102549,2020-10-05,2,2,3
E102549,2021-12-19,4,1,5
E102550,2021-11-05,3,3,5
E102551,2023-03-15,1,4,2
E102551,2023-07-01,1,1,3
E102552,2020-06-05,1,4,1
E102553,2021-03-11,2,5,2
E102553,2021-05-03,4,1,2
E102554,2023-06-17,4,4,2
E102554,2023-10-20,5,2,2
E102554,2022-02-26,4,3,4
E102555,2022-12-28,3,2,4
E102555,2021-08-02,4,3,5
E102556,2021-10-19,4,1,5
E102556,2020-06-04,2,2,3
E102556,2023-01-14,3,2,2
E102557,2021-05-18,3,5,5
E102557,2019-07-08,5,2,4
E102558,2020-04-25,2,5,3
E102558,2019-07-15,5,1,2
E102559,2023-06-07,1,5,2
E102559,2022-01-18,5,5,1
E102559,2020-04-24,5,3,2
E102560,2019-07-18,1,2,2
E102561,2020-03-22,1,2,2
E102562,2021-06-21,2,2,5
E102562,2020-10-08,3,2,5
E102562,2021-05-01,5,4,1
E102563,2019-08-21,1,3,5
E102564,2019-12-05,5,2,2
E102565,2019-09-22,2,3,2
E102565,2020-09-05,5,2,4
E102565,2021-06-18,5,4,5
E102566,2020-09-11,2,1,3
E102566,2022-06-12,1,1,2
E102567,2019-07-16,1,3,4
E102568,2019-08-28,2,2,3
E102568,2022-12-30,2,3,1
E102568,2023-08-22,5,2,1
E102569,2020-09-20,2,1,1
E102569,2023-10-11,3,1,3
E102569,2020-08-11,4,4,3
E102570,2019-06-18,3,5,4
E102571,2023-01-11,2,3,2
E102571,2021-10-15,3,1,1
E102572,2022-10-03,4,4,1
E102572,2023-04-17,5,3,5
E102572,2021-01-08,5,3,2
E102573,2022-06-29,3,1,2
E102573,2023-03-07,5,2,5
E102573,2023-02-19,3,2,5
E102574,2020-07-15,5,1,1
E102574,2021-06-27,3,2,4
E102574,2021-02-13,2,4,3
E102575,2020-10-12,4,5,5
E102575,2019-08-08,4,5,4
E102576,2023-04-02,3,2,5
E102577,2023-02-13,3,1,5
E102577,2020-11-02,3,4,1
E102577,2022-10-19,2,3,4
E102578,2022-10-25,4,1,4
E102579,2019-03-12,5,1,2
E102579,2020-07-11,3,5,3
E102579,2022-04-15,1,5,1
E102580,2019-06-17,2,1,1
E102580,2020-11-10,1,4,4
E102581,2023-05-15,5,5,2
E102581,2022-05-13,4,4,1
E102581,2021-02-23,3,4,1
E102582,2019-11-05,2,5,5
E102582,2020-02-06,5,4,3
E102583,2021-12-20,1,1,3
E102583,2023-04-21,4,2,4
E102584,2019-11-25,5,3,5
E102584,2023-02-18,1,5,5
E102584,2023-07-05,2,4,4
E102585,2021-10-21,2,3,4
E102585,2021-08-13,5,5,3
E102585,2022-07-05,1,1,5
E102586,2022-03-02,5,4,1
E102586,2022-04-18,3,2,3
E102587,2019-11-14,5,1,1
E102588,2019-06-21,3,2,4
E102588,2023-10-19,3,1,4
E102588,2022-04-29,2,3,3
E102589,2020-10-20,4,1,1
E102589,2019-09-26,1,2,5
E102589,2019-08-18,2,4,1
E102590,2021-02-13,3,3,1
E102591,2021-10-10,1,3,2
E102591,2023-07-01,2,5,3
E102591,2019-06-07,1,1,1
E102592,2023-11-03,1,5,1
E102592,2021-03-19,1,2,2
E102592,2019-05-21,3,4,2
E102593,2020-08-05,4,3,4
E102593,2021-01-23,1,2,4
E102593,2020-08-04,5,1,5
E102594,2019-09-28,2,5,4
E102595,2019-04-12,5,5,2
E102596,2021-10-23,2,1,5
E102597,2020-12-29,4,4,4
E102598,2021-03-07,3,2,2
E102598,2021-04-02,3,5,1
E102599,2021-10-12,1,1,3
E102600,2021-09-22,5,3,3
E102601,2021-09-06,5,1,4
E102601,2021-09-16,5,1,1
E102602,2022-11-09,5,5,4
E102602,2021-06-11,5,1,1
E102603,2019-10-14,1,5,3
E102603,2019-11-03,2,4,1
E102603,2021-11-02,5,5,1
E102604,2019-05-14,3,1,4
E102605,2020-09-27,1,2,1
E102605,2021-02-01,4,3,2
E102606,2023-08-23,1,2,1
E102606,2021-03-09,2,2,5
E102606,2023-06-23,5,4,3
E102607,2023-05-14,1,3,2
E102608,2019-07-10,4,5,3
E102608,2023-10-19,5,2,2
E102609,2022-12-21,3,2,4
E102610,2021-07-23,1,2,4
E102611,2019-12-13,3,1,5
E102611,2022-12-05,3,4,4
E102612,2021-09-24,5,3,4
E102612,2020-06-24,1,2,3
E102612,2020-01-07,5,2,4
E102613,2022-03-22,2,4,3
E102613,2019-04-06,5,5,4
E102614,2020-06-28,1,4,1
E102614,2023-09-14,2,3,4
E102614,2021-08-20,2,2,2
E102615,2022-10-22,2,4,1
E102616,2020-12-09,5,4,3
E102616,2020-05-15,1,5,2
E102616,2020-10-22,5,2,3
E102617,2021-04-21,3,1,1
E102617,2023-08-18,2,5,4
E102617,2021-03-30,4,1,4
E102618,2020-01-18,2,5,4
E102618,2019-06-09,4,3,4
E102619,2019-09-30,4,2,1
E102619,2021-03-31,2,1,1
E102620,2020-06-23,2,5,1
E102621,2019-10-29,2,2,2
E102622,2020-03-05,4,5,3
E102622,2023-09-23,2,2,3
E102623,2021-07-13,5,1,2
E102623,2021-12-21,3,3,1
E102623,2023-09-01,3,5,2
E102624,2019-09-06,4,1,3
E102625,2023-04-21,5,1,2
E102625,2019-06-24,3,5,4
E102625,2022-07-17,3,1,1
E102626,2020-03-11,1,5,1
E102627,2022-04-08,3,4,3
E102627,2020-10-24,3,3,5
E102628,2019-11-18,4,4,1
E102628,2022-07-06,3,4,4
E102629,2020-06-21,2,5,3
E102629,2019-07-09,4,1,4
E102630,2023-04-01,1,5,1
E102631,2023-03-01,2,1,4
E102631,2023-01-24,5,3,1
E102632,2019-11-17,3,1,4
E102633,2019-07-27,1,2,4
E102634,2021-03-22,4,1,4
E102635,2022-01-04,1,2,4
E102635,2020-09-05,5,2,5
E102635,2022-05-28,1,1,1
E102636,2022-02-21,4,3,1
E102637,2020-03-16,4,1,1
E102637,2020-01-29,3,5,5
E102637,2019-11-05,1,2,5
E102638,2023-05-11,5,3,5
E102639,2022-05-11,5,1,4
E102640,2021-10-09,4,1,5
E102640,2020-04-21,2,2,4
E102640,2021-07-13,2,4,3
E102641,2020-04-29,5,1,3
E102641,2023-03-29,2,2,4
E102642,2020-04-07,1,4,4
E102642,2021-11-23,2,3,1
E102642,2021-04-22,1,3,4
E102643,2022-07-18,5,2,1
E102643,2020-03-12,3,1,5
E102644,2022-02-24,5,1,1
E102644,2019-04-27,4,5,1
E102645,2022-04-28,2,3,4
E102645,2022-03-17,4,4,3
E102646,2021-07-11,2,3,2
E102646,2020-08-14,4,1,2
E102646,2019-04-14,2,2,4
E102647,2021-02-21,5,5,2
E102647,2020-07-23,1,1,2
E102648,2023-08-18,3,2,2
E102648,2019-04-22,4,3,4
E102648,2019-11-16,3,1,1
E102649,2022-12-27,2,4,2
E102649,2021-05-19,3,2,2
E102650,2019-08-30,2,1,5
E102651,2019-03-29,4,5,2
E102652,2023-09-20,2,1,2
E102652,2019-10-13,3,3,2
E102652,2020-10-22,3,1,3
E102653,2019-11-25,4,1,3
E102653,2022-09-25,2,3,5
E102654,2020-05-09,5,5,3
E102655,2023-03-18,3,4,2
E102656,2020-12-01,5,3,1
E102656,2021-02-09,2,5,5
E102657,2023-01-11,1,5,5
E102657,2020-05-22,1,1,3
E102657,2021-09-07,5,3,5
E102658,2023-01-04,2,2,1
E102659,2020-06-25,2,3,4
E102660,2023-05-28,5,3,1
E102661,2022-02-23,1,1,3
E102662,2022-12-03,3,4,4
E102662,2021-03-30,3,1,4
E102663,2021-06-03,3,5,4
E102663,2022-10-14,3,5,2
E102663,2020-07-11,1,1,3
E102664,2020-10-31,2,1,1
E102664,2019-05-05,3,1,5
E102664,2022-02-25,4,4,2
E102665,2021-01-24,3,3,4
E102665,2020-01-18,2,5,3
E102666,2019-08-03,4,1,5
E102666,2020-03-19,4,1,5
E102667,2022-10-10,2,5,3
E102667,2023-10-09,3,4,3
E102668,2020-07-18,4,1,1
E102669,2021-11-29,1,5,2
E102669,2022-06-30,1,3,1
E102670,2021-10-26,4,2,4
E102671,2022-07-02,2,2,2
E102672,2021-05-28,3,4,4
E102673,2020-01-26,5,2,1
E102673,2022-11-15,1,2,2
E102673,2021-03-06,1,3,4
E102674,2021-03-19,3,1,2
E102674,2019-08-18,4,3,5
E102675,2023-06-26,2,4,4
E102675,2022-06-19,1,2,1
E102676,2022-10-28,1,2,5
E102677,2023-05-19,2,4,3
E102677,2022-06-28,1,4,5
E102677,2023-01-17,3,1,5
E102678,2019-12-29,1,2,5
E102679,2023-06-02,1,3,3
E102680,2023-05-05,5,5,1
E102680,2019-08-10,1,1,3
E102681,2020-12-24,1,2,1
E102681,2022-09-15,1,5,5
E102682,2020-07-12,5,1,1
E102682,2021-07-28,3,3,5
E102682,2023-08-26,2,2,1
E102683,2023-08-25,3,5,2
E102683,2019-05-16,5,2,3
E102684,2021-09-23,2,4,2
E102684,2022-05-05,5,2,4
E102685,2019-07-26,5,1,1
E102685,2019-06-05,5,5,4
E102686,2019-10-03,2,3,2
E102687,2022-12-16,3,3,3
E102687,2020-03-09,5,1,5
E102687,2019-12-16,4,2,4
E102688,2022-04-05,3,5,3
E102688,2021-09-25,1,2,2
E102689,2020-10-27,3,5,1
E102689,2020-10-28,1,2,2
E102690,2020-05-09,5,3,1
E102690,2019-11-07,4,1,2
E102690,2023-07-27,4,4,2
E102691,2020-07-13,2,5,4
E102691,2022-08-29,3,5,3
E102691,2023-05-13,2,4,5
E102692,2019-05-23,5,5,4
E102693,2023-01-09,4,4,5
E102694,2022-04-17,3,4,1
E102694,2022-07-14,2,2,4
E102695,2023-04-06,5,3,5
E102696,2020-01-28,2,5,4
E102696,2020-09-08,3,4,1
E102697,2021-06-24,3,1,5
E102697,2023-04-22,2,1,5
E102697,2020-05-06,4,3,1
E102698,2021-06-19,5,2,1
E102698,2020-04-05,2,4,5
E102699,2023-02-11,5,3,5
E102699,2020-02-10,5,5,1
E102700,2021-08-23,1,2,4
E102700,2022-08-25,4,5,2
E102700,2019-03-15,1,3,3
E102701,2021-05-31,1,2,3
E102701,2019-08-24,5,1,2
E102702,2023-05-18,3,2,4
E102703,2020-06-27,1,4,3
E102703,2020-07-26,5,3,4
E102704,2023-06-23,2,5,2
E102704,2020-10-11,3,1,5
E102705,2020-11-30,1,5,1
E102706,2019-07-18,3,2,3
E102707,2023-01-07,3,2,2
E102707,2023-02-16,1,3,5
E102708,2020-01-04,1,3,1
E102709,2021-07-03,1,3,5
E102709,2021-08-24,4,5,4
E102709,2021-08-18,2,2,3
E102710,2020-11-10,2,4,1
E102710,2023-04-01,2,1,4
E102711,2022-05-07,2,1,3
E102711,2019-07-31,1,5,4
E102711,2020-04-08,2,3,2
E102712,2022-11-09,4,3,4
E102712,2021-04-07,3,1,4
E102712,2021-05-16,1,3,5
E102713,2023-06-23,3,1,5
E102714,2019-12-15,1,5,4
E102714,2019-05-27,3,1,5
E102714,2023-06-30,2,1,3
E102715,2021-09-12,3,3,3
E102716,2022-04-27,2,3,2
E102716,2022-02-18,4,3,2
E102717,2021-11-02,3,2,1
E102717,2019-07-19,4,3,5
E102718,2020-03-25,3,4,5
E102718,2023-04-06,2,1,3
E102718,2020-03-26,3,1,1
E102719,2020-11-22,1,1,1
E102720,2020-01-23,5,3,5
E102721,2023-09-03,1,2,3
E102721,2020-02-25,3,2,3
E102722,2023-07-29,1,1,1
E102722,2023-11-05,1,4,3
E102723,2023-01-29,3,5,2
E102723,2021-07-03,4,2,4
E102723,2023-03-16,4,1,3
E102724,2020-06-27,3,4,4
E102724,2021-08-02,1,2,1
E102725,2021-06-14,3,1,5
E102725,2019-09-16,4,1,4
E102725,2020-11-14,1,2,2
E102726,2022-02-14,5,5,3
E102726,2019-12-19,3,3,1
E102726,2021-01-22,4,3,1
E102727,2022-10-05,5,5,1
E102728,2022-04-30,5,5,2
E102728,2022-06-18,5,3,4
E102728,2021-11-11,2,1,3
E102729,2021-01-02,2,2,1
E102729,2022-03-16,4,5,3
E102730,2022-02-28,1,1,4
E102730,2021-10-15,1,1,4
E102731,2020-02-15,3,2,3
E102731,2019-03-22,3,2,2
E102731,2020-03-26,1,5,5
E102732,2021-06-13,5,3,4
E102732,2020-07-02,2,3,3
E102732,2020-02-07,3,3,5
E102733,2020-06-15,2,1,5
E102733,2022-06-03,4,1,2
E102733,2021-04-12,4,3,2
E102734,2021-11-12,2,4,4
E102735,2022-10-02,2,4,4
E102736,2021-04-16,4,4,3
E102737,2023-08-27,3,4,5
E102737,2021-06-04,1,2,2
E102737,2019-12-29,2,3,4
E102738,2022-07-09,3,1,5
E102738,2022-07-07,1,1,3
E102739,2022-08-16,2,3,2
E102739,2021-10-14,5,4,2
E102740,2019-12-02,1,2,1
E102740,2022-03-20,5,2,4
E102740,2019-03-28,3,1,4
E102741,2022-09-26,5,1,2
E102742,2023-09-30,1,1,3
E102743,2021-02-02,5,1,3
E102744,2022-08-13,1,4,5
E102744,2023-06-16,5,2,3
E102744,2022-03-27,3,2,1
E102745,2019-06-21,5,2,2
E102746,2019-09-21,4,3,5
E102746,2021-02-21,4,3,4
E102747,2019-09-05,1,2,5
E102747,2020-05-13,5,5,4
E102747,2019-08-27,1,5,3
E102748,2021-11-06,1,2,1
E102748,2021-07-31,4,2,4
E102749,2019-08-17,5,2,3
E102749,2021-07-31,4,4,4
E102750,2023-09-23,3,2,1
E102750,2023-02-07,5,4,4
E102751,2021-03-28,3,3,5
E102752,2019-08-03,2,4,1
E102752,2021-12-13,4,2,5
E102753,2020-11-27,3,1,4
E102753,2019-11-30,3,4,3
E102753,2022-07-27,5,4,1
E102754,2023-03-16,3,5,3
E102754,2023-05-06,4,5,2
E102754,2020-04-16,4,1,2
E102755,2023-04-22,4,2,4
E102755,2022-07-13,3,4,2
E102756,2020-07-21,3,2,4
E102756,2020-06-22,3,5,1
E102757,2023-08-18,4,3,2
E102757,2023-03-24,5,5,5
E102758,2023-05-15,1,4,2
E102758,2022-04-14,2,2,3
E102759,2019-04-01,2,1,3
E102759,2020-08-29,1,1,4
E102760,2021-04-23,2,1,2
E102760,2021-07-29,2,2,1
E102761,2021-10-17,3,2,1
E102761,2019-04-10,3,5,3
E102761,2021-04-07,4,5,1
E102762,2021-10-15,3,5,1
E102762,2020-11-10,4,2,1
E102763,2020-04-10,1,2,4
E102763,2021-04-30,2,5,3
E102764,2022-03-24,5,3,1
E102764,2023-09-09,5,1,2
E102765,2023-10-30,5,2,1
E102766,2022-03-31,5,3,4
E102766,2021-10-14,4,4,2
E102766,2021-11-09,1,4,4
E102767,2023-06-29,5,1,2
E102768,2019-12-30,5,5,2
E102768,2020-11-30,2,3,4
E102768,2020-03-20,2,5,5
E102769,2021-06-04,4,5,2
E102769,2023-09-13,3,1,2
E102770,2019-12-11,5,2,2
E102770,2023-04-01,4,4,5
E102771,2020-12-18,2,1,1
E102771,2022-01-29,1,4,5
E102771,2020-07-05,5,4,2
E102772,2019-09-01,5,1,1
E102772,2023-03-09,3,5,2
E102773,2023-02-14,1,5,3
E102773,2019-08-22,1,4,3
E102773,2023-03-20,4,5,3
E102774,2020-06-20,3,3,2
E102774,2021-11-29,4,2,3
E102774,2022-06-07,3,3,2
E102775,2022-08-27,3,1,1
E102775,2023-07-18,1,3,2
E102776,2020-09-29,2,3,5
E102776,2020-07-14,3,3,5
E102776,2022-10-12,3,4,4
E102777,2022-04-18,1,1,2
E102777,2020-09-11,4,5,4
E102777,2022-12-04,2,4,1
E102778,2022-08-11,4,3,5
E102779,2023-02-28,2,5,5
E102780,2023-08-09,5,3,4
E102780,2022-10-10,2,2,2
E102781,2021-04-10,4,1,1
E102781,2021-11-20,2,4,2
E102781,2021-09-15,1,5,3
E102782,2021-05-09,3,1,2
E102782,2019-04-06,4,5,4
E102782,2019-06-11,5,3,4
E102783,2021-11-15,2,5,1
E102784,2019-06-30,4,4,2
E102784,2021-02-21,5,1,1
E102785,2022-07-07,1,4,1
E102785,2019-09-18,2,2,4
E102785,2020-06-04,1,5,2
E102786,2023-09-04,1,1,1
E102787,2021-05-19,1,3,5
E102788,2021-11-17,3,4,1
E102788,2020-04-10,2,4,2
E102789,2020-10-04,5,4,3
E102789,2022-12-08,3,5,1
E102790,2020-01-12,4,3,5
E102791,2020-04-01,3,5,4
E102792,2023-07-09,3,5,5
E102792,2023-08-14,2,4,1
E102793,2019-12-25,2,2,5
E102793,2023-04-01,3,3,3
E102794,2023-01-08,1,4,4
E102794,2020-04-21,2,4,1
E102794,2020-10-30,3,3,3
E102795,2019-11-21,4,5,5
E102795,2019-12-20,3,4,1
E102795,2020-11-16,5,3,5
E102796,2022-12-02,2,2,4
E102796,2020-12-10,1,5,3
E102797,2023-09-18,4,1,3
E102798,2020-10-21,1,4,4
E102798,2022-08-16,2,2,1
E102798,2021-12-25,4,3,4
E102799,2020-06-22,5,4,1
E102799,2022-05-28,5,4,4
E102800,2019-03-31,1,2,5
E102801,2019-08-01,4,1,5
E102802,2020-09-17,4,3,3
E102802,2022-08-25,1,2,3
E102802,2021-04-10,4,4,2
E102803,2019-07-28,3,4,1
E102804,2023-06-04,2,5,5
E102804,2020-03-19,1,1,2
E102805,2023-08-20,1,5,5
E102806,2022-08-07,4,2,4
E102806,2022-01-03,3,3,2
E102807,2023-04-13,5,4,2
E102808,2020-10-13,5,1,3
E102808,2019-09-24,1,3,1
E102808,2022-10-31,1,1,2
E102809,2020-01-10,1,2,3
E102810,2023-06-11,2,2,1
E102810,2019-09-20,5,1,1
E102811,2020-03-21,2,5,5
E102812,2023-02-21,4,3,5
E102812,2019-12-02,2,4,1
E102812,2021-11-17,5,1,2
E102813,2021-04-04,3,4,1
E102814,2020-11-30,3,4,3
E102814,2019-09-12,5,5,3
E102814,2023-07-25,5,5,3
E102815,2023-01-13,4,5,2
E102816,2021-09-28,4,5,3
E102816,2021-06-24,5,4,4
E102817,2020-07-16,5,1,3
E102817,2023-05-24,1,1,1
E102817,2020-03-06,1,4,1
E102818,2022-01-19,3,2,2
E102818,2020-12-19,5,2,1
E102818,2023-04-25,2,1,3
E102819,2020-04-29,3,4,5
E102819,2020-09-06,2,3,5
E102819,2022-10-19,5,1,1
E102820,2020-06-04,4,4,4
E102821,2021-08-31,5,5,3
E102821,2021-12-06,1,2,2
E102821,2023-05-17,5,4,3
E102822,2021-04-19,4,1,2
E102823,2021-03-23,4,4,4
E102823,2023-10-06,2,5,2
E102823,2023-10-03,2,4,1
E102824,2019-05-26,5,5,2
E102825,2019-08-25,1,4,4
E102825,2019-04-14,3,2,2
E102826,2021-03-23,2,2,3
E102827,2023-05-02,2,4,2
E102828,2022-12-07,1,2,3
E102829,2021-05-14,4,4,4
E102829,2023-05-19,1,5,1
E102829,2020-01-16,3,1,2
E102830,2023-05-04,3,5,1
E102831,2020-10-26,5,3,5
E102831,2021-06-15,2,2,3
E102832,2019-07-01,4,2,2
E102832,2020-08-17,5,1,1
E102833,2022-11-12,2,3,4
E102833,2019-11-17,2,5,1
E102834,2023-10-29,2,4,4
E102834,2022-10-06,4,2,1
E102835,2022-11-20,2,5,4
E102835,2020-02-24,3,3,5
E102836,2019-09-04,2,4,3
E102836,2021-10-06,5,3,1
E102836,2021-04-21,5,1,2
E102837,2021-09-16,4,1,5
E102838,2023-02-20,5,4,2
E102838,2023-05-09,3,3,2
E102839,2022-09-21,5,3,2
E102840,2023-10-19,2,2,3
E102840,2021-03-24,4,3,3
E102840,2020-06-08,3,4,2
E102841,2023-08-21,5,2,3
E102842,2023-02-09,1,2,1
E102842,2019-08-16,5,5,5
E102843,2023-01-26,1,1,2
E102843,2021-06-20,3,5,2
E102843,2020-02-05,5,1,1
E102844,2020-08-13,4,1,5
E102844,2023-03-29,2,4,4
E102845,2023-08-08,4,4,5
E102846,2022-07-06,1,3,4
E102846,2019-12-19,5,2,3
E102847,2020-07-08,5,3,5
E102848,2021-06-23,3,2,5
E102848,2020-05-06,2,5,2
E102849,2019-12-21,2,1,1
E102850,2021-05-04,2,1,4
E102850,2021-04-30,4,4,5
E102851,2021-03-27,4,5,2
E102852,2019-07-25,1,4,3
E102852,2019-08-12,3,1,5
E102853,2023-10-01,3,3,3
E102854,2019-07-18,2,2,4
E102854,2022-08-15,5,4,3
E102854,2022-01-15,5,3,2
E102855,2021-12-01,1,5,4
E102855,2022-10-15,2,1,5
E102855,2020-03-31,4,2,5
E102856,2020-07-11,2,2,2
E102856,2021-10-15,4,5,1
E102856,2021-01-25,4,3,1
E102857,2022-10-31,5,3,3
E102857,2020-04-30,2,2,3
E102858,2021-03-11,1,1,1
E102858,2022-03-26,4,1,3
E102858,2021-08-19,2,3,1
E102859,2022-01-28,2,1,5
E102859,2020-05-04,2,1,5
E102860,2023-07-31,5,2,1
E102861,2022-09-30,2,5,4
E102861,2023-08-28,1,4,1
E102862,2021-11-05,2,5,2
E102862,2021-01-22,5,1,2
E102862,2020-01-18,2,5,3
E102863,2019-07-05,2,5,1
E102864,2022-04-01,1,3,2
E102864,2020-02-01,1,4,2
E102864,2023-03-16,5,2,1
E102865,2023-02-19,2,4,4
E102865,2022-10-03,1,1,1
E102865,2019-07-25,1,5,1
E102866,2020-08-06,1,1,4
E102867,2020-02-20,1,2,3
E102867,2022-06-19,2,3,1
E102868,2021-03-28,4,3,5
E102868,2020-11-20,3,5,3
E102869,2023-03-17,4,1,4
E102869,2021-06-26,4,4,4
E102869,2022-07-14,5,3,2
E102870,2020-12-18,2,1,3
E102870,2022-01-28,1,5,4
E102871,2021-01-28,1,5,3
E102871,2021-04-01,4,4,3
E102871,2023-09-12,5,5,1
E102872,2021-06-03,2,5,3
E102872,2020-06-07,3,2,3
E102873,2022-06-22,4,3,4
E102873,2020-05-30,4,2,4
E102873,2023-08-10,1,4,5
E102874,2020-07-03,3,5,3
E102875,2020-12-28,2,2,2
E102876,2023-01-11,5,4,4
E102876,2023-08-01,2,2,5
E102877,2019-05-12,4,3,2
E102877,2021-12-05,1,1,1
E102877,2023-10-08,5,3,2
E102878,2021-09-20,4,2,2
E102879,2022-09-30,1,3,5
E102880,2022-11-22,3,5,3
E102881,2023-01-09,5,4,2
E102881,2019-07-06,5,4,1
E102881,2023-10-12,5,4,4
E102882,2023-09-26,3,4,4
E102882,2020-03-04,5,3,1
E102883,2021-01-03,3,3,5
E102883,2019-04-26,2,5,5
E102883,2021-03-08,1,1,1
E102884,2023-09-01,2,3,2
E102884,2020-11-06,5,5,3
E102885,2019-05-09,4,1,4
E102885,2020-09-01,5,5,3
E102885,2021-05-16,3,4,1
E102886,2022-02-19,3,5,1
E102887,2022-06-23,3,4,4
E102888,2020-05-09,4,2,4
E102889,2021-03-05,2,4,5
E102889,2020-05-30,1,4,2
E102889,2019-05-25,5,5,4
E102890,2022-10-08,1,4,5
E102890,2019-11-23,5,1,4
E102890,2023-02-24,1,1,3
E102891,2021-01-09,5,3,4
E102891,2022-02-11,1,5,4
E102892,2022-01-03,4,2,1
E102893,2023-03-14,1,4,1
E102893,2021-10-29,2,5,5
E102894,2021-08-24,1,3,2
E102894,2023-01-10,5,2,2
E102894,2023-05-07,1,2,3
E102895,2020-09-08,3,3,1
E102896,2022-01-11,2,4,1
E102896,2021-04-25,4,3,1
E102896,2023-10-13,4,2,5
E102897,2020-10-27,2,1,5
E102898,2019-09-08,3,5,1
E102899,2020-08-16,2,5,1
E102899,2021-07-25,4,3,4
E102900,2020-02-07,3,2,2
E102900,2021-04-27,4,4,5
E102900,2019-12-04,5,3,1
E102901,2020-04-24,2,5,4
E102901,2022-12-14,3,5,2
E102901,2020-07-25,5,1,1
E102902,2023-09-22,3,1,3
E102903,2022-09-24,3,2,4
E102903,2020-08-29,4,5,3
E102904,2020-06-13,5,4,2
E102904,2019-07-07,5,5,3
E102904,2021-09-23,5,1,2
E102905,2023-05-28,2,2,1
E102905,2019-04-14,2,2,4
E102906,2019-08-19,2,5,4
E102906,2020-06-03,5,3,4
E102907,2019-12-03,5,4,4
E102908,2022-05-25,2,1,3
E102908,2021-01-23,5,1,2
E102909,2020-02-24,1,3,1
E102909,2019-08-10,3,1,1
E102910,2023-03-24,2,3,1
E102910,2022-01-09,1,4,5
E102910,2022-09-29,3,2,1
E102911,2023-08-14,3,5,4
E102911,2020-05-10,3,3,4
E102912,2022-10-28,4,2,4
E102913,2023-10-17,2,1,5
E102913,2021-12-15,1,4,5
E102913,2020-12-26,1,4,5
E102914,2023-09-25,5,1,1
E102914,2022-06-06,2,1,1
E102914,2019-04-15,3,1,4
E102915,2022-09-03,1,3,1
E102915,2020-10-20,3,1,3
E102915,2019-11-14,4,5,1
E102916,2022-04-21,5,5,2
E102917,2021-09-07,3,3,3
E102918,2020-08-04,4,3,5
E102919,2023-05-06,1,5,2
E102919,2020-08-07,5,2,1
E102920,2022-12-04,5,5,3
E102920,2022-09-15,3,4,1
E102921,2019-04-10,5,5,1
