employee_id,gender,age,education,department,job_role,hire_date,manager_id,location,employment_type
E101762,F,32,Graduate,Operations,Process Manager,2019-11-21,M219,Hyderabad,Full-time
E101763,M,23,Graduate,Sales,Account Manager,2020-01-11,M254,Hyderabad,Full-time
E101764,M,41,Postgraduate,IT,Software Engineer,2023-07-31,M232,Delhi,Full-time
E101765,M,33,Graduate,Finance,Financial Analyst,2018-01-27,M214,Bangalore,Full-time
E101766,F,29,Postgraduate,HR,HR Business Partner,2022-05-27,M349,Hyderabad,Full-time
E101767,M,25,Graduate,Finance,Financial Analyst,2019-12-20,M317,Hyderabad,Full-time
E101768,F,42,Graduate,Finance,Accountant,2022-04-04,M278,Chennai,Full-time
E101769,M,38,Graduate,Finance,Accountant,2023-09-19,M230,Hyderabad,Full-time
E101770,F,33,Graduate,Sales,Account Manager,2022-02-07,M289,Delhi,Contract
E101771,M,43,Graduate,Operations,Operations Analyst,2023-09-12,M277,Chennai,Contract
E101772,F,23,Graduate,Sales,Account Manager,2017-12-21,M311,Mumbai,Full-time
E101773,M,36,Graduate,Finance,Accountant,2021-06-08,M260,Hyderabad,Full-time
E101774,F,38,Graduate,Sales,Sales Executive,2023-02-25,M292,Hyderabad,Full-time
E101775,F,24,Postgraduate,IT,Data Analyst,2021-08-01,M270,Hyderabad,Full-time
E101776,M,39,Postgraduate,IT,QA Engineer,2022-04-02,M222,Delhi,Full-time
E101777,M,22,Postgraduate,HR,HR Business Partner,2017-06-11,M346,Pune,Full-time
E101778,M,36,Graduate,Operations,Operations Analyst,2020-03-03,M320,Bangalore,Contract
E101779,M,27,Graduate,Sales,Account Manager,2023-01-29,M333,Chennai,Contract
E101780,M,29,Graduate,Finance,Financial Analyst,2020-02-10,M257,Bangalore,Full-time
E101781,M,31,Postgraduate,Operations,Operations Analyst,2020-08-03,M318,Pune,Full-time
E101782,M,43,Postgraduate,Operations,Process Manager,2022-10-06,M218,Mumbai,Contract
E101783,M,43,Graduate,IT,Software Engineer,2023-04-04,M202,Delhi,Contract
E101784,M,36,Graduate,Sales,Sales Executive,2019-04-21,M269,Bangalore,Full-time
E101785,M,24,Graduate,Finance,Financial Analyst,2023-03-24,M324,Bangalore,Full-time
E101786,M,40,Graduate,IT,QA Engineer,2020-05-26,M306,Chennai,Contract
E101787,F,37,Postgraduate,HR,HR Executive,2020-01-18,M205,Hyderabad,Full-time
E101788,F,36,Graduate,Finance,Financial Analyst,2019-09-06,M284,Hyderabad,Full-time
E101789,M,22,Graduate,HR,HR Executive,2023-01-13,M241,Delhi,Full-time
E101790,M,23,Postgraduate,Finance,Accountant,2020-08-25,M233,Bangalore,Full-time
E101791,M,35,Graduate,Finance,Accountant,2018-04-02,M216,Hyderabad,Full-time
E101792,M,43,Graduate,Sales,Sales Executive,2017-04-22,M335,Pune,Full-time
E101793,M,41,Graduate,Finance,Financial Analyst,2021-03-07,M309,Pune,Full-time
E101794,M,24,Graduate,HR,HR Executive,2017-01-31,M228,Hyderabad,Contract
E101795,M,24,Graduate,Finance,Accountant,2022-11-06,M273,Hyderabad,Full-time
E101796,M,42,Graduate,Operations,Process Manager,2019-03-08,M289,Delhi,Full-time
E101797,F,36,Graduate,Operations,Process Manager,2017-05-16,M250,Pune,Full-time
E101798,M,38,Graduate,HR,HR Business Partner,2023-12-12,M319,Hyderabad,Full-time
E101799,F,38,Postgraduate,IT,Software Engineer,2020-08-28,M253,Chennai,Full-time
E101800,M,42,Graduate,HR,HR Executive,2023-06-24,M203,Bangalore,Full-time
E101801,M,34,Postgraduate,Sales,Account Manager,2020-03-06,M241,Bangalore,Full-time
E101802,M,24,Graduate,HR,HR Executive,2022-01-08,M298,Hyderabad,Full-time
E101803,M,38,Graduate,Operations,Operations Analyst,2021-08-10,M321,Mumbai,Contract
E101804,M,23,Postgraduate,Operations,Operations Analyst,2021-09-02,M240,Bangalore,Full-time
E101805,M,23,Graduate,HR,HR Business Partner,2023-02-21,M299,Hyderabad,Full-time
E101806,F,38,Graduate,HR,HR Executive,2018-07-25,M320,Chennai,Full-time
E101807,M,26,Graduate,HR,HR Business Partner,2022-11-14,M249,Hyderabad,Full-time
E101808,F,34,Graduate,Operations,Process Manager,2018-05-21,M235,Hyderabad,Full-time
E101809,F,44,Postgraduate,HR,HR Executive,2018-06-11,M292,Pune,Full-time
E101810,F,27,Graduate,HR,HR Business Partner,2017-03-05,M216,Pune,Contract
E101811,F,42,Postgraduate,Finance,Accountant,2023-10-10,M294,Chennai,Full-time
E101812,M,39,Graduate,Finance,Financial Analyst,2018-01-28,M337,Delhi,Contract
E101813,M,33,Graduate,Finance,Accountant,2020-08-08,M246,Bangalore,Contract
E101814,M,35,Postgraduate,Finance,Financial Analyst,2019-06-11,M296,Bangalore,Full-time
E101815,M,26,Postgraduate,Operations,Process Manager,2023-04-16,M212,Delhi,Full-time
E101816,F,42,Postgraduate,Sales,Account Manager,2017-02-28,M329,Hyderabad,Full-time
E101817,M,36,Graduate,IT,Data Analyst,2020-11-30,M348,Mumbai,Full-time
E101818,M,43,Postgraduate,IT,Software Engineer,2022-11-09,M272,Mumbai,Full-time
E101819,F,29,Postgraduate,HR,HR Executive,2021-03-09,M284,Hyderabad,Full-time
E101820,F,28,Graduate,HR,HR Business Partner,2019-08-07,M276,Hyderabad,Full-time
E101821,F,29,Graduate,Sales,Account Manager,2023-03-30,M234,Mumbai,Full-time
E101822,M,23,Graduate,Operations,Operations Analyst,2020-12-02,M203,Bangalore,Full-time
E101823,M,28,Graduate,Sales,Sales Executive,2023-09-29,M264,Mumbai,Full-time
E101824,M,24,Postgraduate,Finance,Accountant,2020-01-11,M294,Pune,Full-time
E101825,M,35,Graduate,Sales,Account Manager,2018-11-15,M272,Chennai,Full-time
E101826,M,38,Postgraduate,IT,Software Engineer,2018-01-28,M281,Mumbai,Contract
E101827,F,29,Graduate,Sales,Account Manager,2023-02-10,M309,Mumbai,Full-time
E101828,M,27,Graduate,Sales,Account Manager,2022-12-06,M218,Pune,Full-time
E101829,M,23,Postgraduate,Operations,Operations Analyst,2020-05-25,M240,Hyderabad,Contract
E101830,M,27,Postgraduate,Finance,Financial Analyst,2017-03-21,M299,Pune,Full-time
E101831,M,34,Graduate,Sales,Account Manager,2020-11-04,M288,Delhi,Contract
E101832,M,39,Graduate,Operations,Operations Analyst,2022-05-04,M220,Chennai,Full-time
E101833,M,40,Postgraduate,HR,HR Executive,2022-01-16,M229,Hyderabad,Full-time
E101834,F,35,Graduate,Operations,Process Manager,2021-06-11,M255,Mumbai,Full-time
E101835,F,44,Graduate,HR,HR Executive,2017-03-20,M259,Mumbai,Full-time
E101836,M,42,Postgraduate,Finance,Accountant,2021-10-04,M316,Hyderabad,Full-time
E101837,M,41,Postgraduate,IT,Data Analyst,2021-12-04,M257,Pune,Full-time
E101838,M,29,Graduate,Sales,Sales Executive,2018-09-27,M301,Delhi,Full-time
E101839,F,23,Graduate,HR,HR Business Partner,2022-02-17,M233,Bangalore,Full-time
E101840,F,24,Graduate,Sales,Sales Executive,2022-09-02,M229,Bangalore,Full-time
E101841,M,31,Postgraduate,Sales,Sales Executive,2017-05-12,M237,Bangalore,Full-time
E101842,M,24,Graduate,IT,Data Analyst,2020-06-14,M234,Bangalore,Contract
E101843,M,33,Postgraduate,Operations,Operations Analyst,2022-05-24,M220,Delhi,Full-time
E101844,F,25,Graduate,IT,Software Engineer,2022-12-11,M270,Chennai,Full-time
E101845,M,24,Graduate,Finance,Financial Analyst,2018-10-10,M294,Delhi,Full-time
E101846,M,32,Graduate,HR,HR Executive,2021-10-20,M278,Chennai,Full-time
E101847,M,23,Graduate,Sales,Account Manager,2021-12-31,M218,Hyderabad,Full-time
E101848,M,37,Graduate,Finance,Accountant,2018-04-03,M299,Mumbai,Full-time
E101849,M,32,Graduate,HR,HR Business Partner,2023-05-16,M308,Delhi,Full-time
E101850,M,44,Graduate,HR,HR Business Partner,2022-05-18,M300,Mumbai,Full-time
E101851,M,33,Graduate,IT,QA Engineer,2022-02-13,M289,Hyderabad,Full-time
E101852,F,23,Postgraduate,IT,QA Engineer,2020-02-28,M212,Mumbai,Full-time
E101853,F,36,Graduate,HR,HR Business Partner,2022-11-06,M256,Bangalore,Full-time
E101854,M,38,Graduate,HR,HR Business Partner,2021-09-19,M236,Delhi,Full-time
E101855,M,44,Postgraduate,Finance,Financial Analyst,2019-06-26,M329,Chennai,Contract
E101856,F,34,Graduate,Sales,Account Manager,2020-08-19,M258,Chennai,Full-time
E101857,M,39,Graduate,Sales,Sales Executive,2023-10-20,M231,Mumbai,Full-time
E101858,F,37,Postgraduate,Finance,Accountant,2018-04-25,M245,Chennai,Full-time
E101859,F,24,Graduate,IT,Software Engineer,2019-03-25,M244,Chennai,Contract
E101860,F,26,Postgraduate,HR,HR Executive,2019-07-19,M206,Hyderabad,Full-time
E101861,F,32,Graduate,Finance,Accountant,2018-02-01,M311,Hyderabad,Full-time
E101862,M,39,Graduate,IT,QA Engineer,2023-04-09,M328,Pune,Full-time
E101863,F,23,Postgraduate,Operations,Operations Analyst,2022-11-05,M305,Chennai,Contract
E101864,M,38,Postgraduate,Operations,Process Manager,2022-12-23,M202,Delhi,Full-time
E101865,M,24,Postgraduate,Sales,Account Manager,2023-10-19,M345,Hyderabad,Full-time
E101866,F,22,Postgraduate,IT,Software Engineer,2019-09-10,M209,Delhi,Contract
E101867,F,34,Postgraduate,IT,Data Analyst,2023-08-20,M317,Chennai,Contract
E101868,M,43,Graduate,HR,HR Executive,2022-03-08,M211,Chennai,Full-time
E101869,M,31,Graduate,Operations,Operations Analyst,2020-10-23,M266,Hyderabad,Full-time
E101870,M,31,Graduate,IT,QA Engineer,2023-02-12,M217,Chennai,Full-time
E101871,M,36,Graduate,Finance,Financial Analyst,2023-07-24,M323,Pune,Full-time
E101872,M,22,Graduate,Finance,Financial Analyst,2017-12-22,M280,Chennai,Full-time
E101873,M,40,Graduate,HR,HR Executive,2022-03-19,M202,Delhi,Contract
E101874,M,28,Graduate,IT,Data Analyst,2021-04-17,M257,Mumbai,Full-time
E101875,F,32,Postgraduate,Sales,Sales Executive,2019-04-19,M254,Pune,Full-time
E101876,F,25,Graduate,Finance,Financial Analyst,2023-01-25,M209,Pune,Full-time
E101877,M,33,Graduate,Operations,Operations Analyst,2019-02-12,M285,Mumbai,Full-time
E101878,M,32,Graduate,Sales,Sales Executive,2020-08-25,M327,Chennai,Full-time
E101879,F,44,Postgraduate,Sales,Account Manager,2018-06-02,M305,Chennai,Full-time
E101880,M,35,Graduate,IT,Data Analyst,2023-05-02,M312,Chennai,Full-time
E101881,F,44,Graduate,Finance,Accountant,2021-10-10,M345,Bangalore,Full-time
E101882,F,29,Graduate,Sales,Account Manager,2023-03-14,M346,Hyderabad,Full-time
E101883,M,41,Graduate,Sales,Account Manager,2017-06-22,M268,Chennai,Full-time
E101884,M,37,Graduate,Operations,Operations Analyst,2022-10-02,M312,Hyderabad,Full-time
E101885,M,27,Graduate,Operations,Process Manager,2017-10-20,M215,Bangalore,Full-time
E101886,M,32,Graduate,IT,QA Engineer,2022-03-05,M299,Bangalore,Contract
E101887,F,22,Graduate,Sales,Sales Executive,2021-06-15,M217,Chennai,Full-time
E101888,F,32,Postgraduate,HR,HR Executive,2023-08-17,M259,Bangalore,Full-time
E101889,F,40,Graduate,Operations,Process Manager,2018-02-21,M284,Bangalore,Full-time
E101890,F,29,Graduate,Sales,Sales Executive,2020-07-23,M342,Pune,Full-time
E101891,F,43,Postgraduate,Operations,Operations Analyst,2017-08-08,M345,Bangalore,Full-time
E101892,M,32,Postgraduate,HR,HR Business Partner,2018-01-02,M294,Hyderabad,Full-time
E101893,M,23,Postgraduate,Operations,Process Manager,2018-12-13,M334,Pune,Full-time
E101894,M,27,Graduate,IT,Software Engineer,2020-07-06,M299,Mumbai,Contract
E101895,M,43,Graduate,Finance,Financial Analyst,2022-08-20,M249,Hyderabad,Full-time
E101896,F,42,Postgraduate,Operations,Operations Analyst,2021-10-06,M328,Mumbai,Full-time
E101897,M,32,Graduate,HR,HR Executive,2021-07-31,M225,Chennai,Full-time
E101898,M,27,Graduate,Operations,Operations Analyst,2017-07-08,M260,Hyderabad,Full-time
E101899,M,24,Graduate,IT,Data Analyst,2022-07-05,M282,Hyderabad,Full-time
E101900,M,26,Graduate,IT,Software Engineer,2017-12-24,M305,Hyderabad,Full-time
E101901,M,43,Graduate,IT,Data Analyst,2022-09-08,M342,Delhi,Full-time
E101902,M,29,Graduate,Finance,Financial Analyst,2018-02-25,M244,Bangalore,Full-time
E101903,F,39,Postgraduate,Operations,Process Manager,2022-12-14,M321,Hyderabad,Contract
E101904,F,39,Postgraduate,Sales,Account Manager,2023-09-05,M304,Bangalore,Full-time
E101905,M,39,Postgraduate,Operations,Process Manager,2022-12-18,M336,Pune,Full-time
E101906,M,36,Postgraduate,HR,HR Business Partner,2019-11-20,M289,Hyderabad,Full-time
E101907,M,26,Postgraduate,Operations,Operations Analyst,2023-09-15,M287,Bangalore,Full-time
E101908,M,34,Postgraduate,Finance,Accountant,2021-09-11,M208,Delhi,Full-time
E101909,M,37,Graduate,Operations,Process Manager,2023-04-25,M333,Mumbai,Full-time
E101910,M,32,Graduate,HR,HR Executive,2017-09-27,M223,Chennai,Contract
E101911,M,27,Graduate,Sales,Sales Executive,2019-04-22,M242,Pune,Full-time
E101912,F,38,Graduate,Finance,Financial Analyst,2018-05-02,M331,Chennai,Full-time
E101913,F,34,Graduate,IT,Data Analyst,2023-07-04,M279,Chennai,Full-time
E101914,F,26,Graduate,Finance,Financial Analyst,2018-12-09,M274,Chennai,Full-time
E101915,F,30,Postgraduate,Sales,Sales Executive,2019-08-07,M257,Bangalore,Full-time
E101916,F,40,Postgraduate,HR,HR Executive,2020-01-02,M262,Pune,Full-time
E101917,F,39,Graduate,Finance,Accountant,2018-11-05,M264,Pune,Full-time
E101918,M,44,Postgraduate,Operations,Process Manager,2019-06-07,M254,Chennai,Full-time
E101919,M,42,Graduate,Finance,Accountant,2021-08-07,M254,Delhi,Full-time
E101920,M,24,Graduate,IT,Data Analyst,2018-09-07,M308,Delhi,Full-time
E101921,M,25,Postgraduate,Sales,Sales Executive,2021-09-09,M242,Pune,Full-time
E101922,M,36,Graduate,Finance,Accountant,2019-01-20,M339,Chennai,Contract
E101923,M,35,Graduate,HR,HR Business Partner,2022-12-02,M340,Bangalore,Full-time
E101924,F,36,Graduate,HR,HR Executive,2019-07-29,M202,Pune,Full-time
E101925,F,38,Postgraduate,Sales,Sales Executive,2017-03-02,M238,Bangalore,Full-time
E101926,M,27,Graduate,HR,HR Business Partner,2022-12-01,M348,Bangalore,Full-time
E101927,F,31,Postgraduate,Operations,Process Manager,2020-06-16,M209,Pune,Full-time
E101928,M,33,Postgraduate,Operations,Operations Analyst,2018-01-26,M272,Pune,Full-time
E101929,M,33,Graduate,Finance,Accountant,2019-12-22,M326,Hyderabad,Full-time
E101930,F,41,Postgraduate,Finance,Financial Analyst,2023-08-12,M337,Hyderabad,Full-time
E101931,F,25,Postgraduate,IT,QA Engineer,2023-07-19,M314,Pune,Contract
E101932,M,43,Postgraduate,Sales,Sales Executive,2023-02-05,M211,Bangalore,Full-time
E101933,M,41,Graduate,Sales,Sales Executive,2020-08-13,M200,Bangalore,Full-time
E101934,M,36,Postgraduate,HR,HR Business Partner,2018-08-23,M270,Bangalore,Full-time
E101935,M,22,Postgraduate,Sales,Sales Executive,2018-11-18,M311,Hyderabad,Full-time
E101936,M,40,Graduate,Sales,Sales Executive,2020-08-30,M285,Hyderabad,Full-time
E101937,M,22,Postgraduate,Operations,Operations Analyst,2019-04-02,M336,Mumbai,Full-time
E101938,M,41,Postgraduate,HR,HR Business Partner,2023-12-11,M315,Hyderabad,Full-time
E101939,M,23,Graduate,Operations,Operations Analyst,2022-12-04,M270,Pune,Contract
E101940,M,39,Graduate,IT,Software Engineer,2019-09-18,M326,Bangalore,Contract
E101941,M,41,Graduate,Sales,Account Manager,2018-11-26,M277,Delhi,Contract
E101942,F,31,Graduate,Sales,Sales Executive,2022-05-30,M233,Delhi,Full-time
E101943,F,36,Graduate,Finance,Accountant,2020-09-20,M242,Pune,Full-time
E101944,M,33,Postgraduate,IT,QA Engineer,2020-09-10,M257,Pune,Contract
E101945,M,31,Graduate,Sales,Sales Executive,2021-07-06,M314,Pune,Full-time
E101946,F,32,Postgraduate,Operations,Operations Analyst,2018-11-03,M302,Chennai,Contract
E101947,F,41,Graduate,Operations,Process Manager,2020-04-17,M301,Bangalore,Full-time
E101948,F,30,Postgraduate,Operations,Operations Analyst,2022-01-08,M240,Pune,Full-time
E101949,F,34,Graduate,Sales,Account Manager,2021-11-23,M239,Mumbai,Contract
E101950,F,23,Postgraduate,Finance,Financial Analyst,2022-10-14,M321,Pune,Full-time
E101951,M,35,Graduate,HR,HR Business Partner,2022-11-07,M339,Bangalore,Full-time
E101952,F,26,Postgraduate,Operations,Process Manager,2020-02-10,M337,Bangalore,Full-time
E101953,F,44,Postgraduate,Operations,Process Manager,2017-06-23,M260,Pune,Full-time
E101954,M,28,Graduate,Operations,Process Manager,2018-09-16,M314,Chennai,Contract
E101955,M,32,Postgraduate,HR,HR Executive,2018-11-19,M212,Delhi,Full-time
E101956,F,29,Postgraduate,HR,HR Executive,2019-05-19,M218,Chennai,Full-time
E101957,M,44,Postgraduate,IT,Software Engineer,2022-10-14,M211,Mumbai,Full-time
E101958,F,43,Graduate,Operations,Operations Analyst,2019-07-05,M272,Chennai,Full-time
E101959,F,36,Postgraduate,Sales,Account Manager,2021-10-15,M325,Chennai,Full-time
E101960,M,27,Graduate,Sales,Sales Executive,2023-11-25,M202,Hyderabad,Full-time
E101961,M,42,Graduate,HR,HR Executive,2018-02-25,M310,Delhi,Full-time
E101962,F,35,Graduate,Operations,Operations Analyst,2022-01-23,M284,Chennai,Full-time
E101963,F,26,Postgraduate,HR,HR Executive,2019-05-09,M346,Chennai,Full-time
E101964,M,24,Graduate,HR,HR Business Partner,2023-09-19,M207,Bangalore,Contract
E101965,M,39,Graduate,Sales,Sales Executive,2022-07-15,M291,Bangalore,Full-time
E101966,F,32,Graduate,Operations,Process Manager,2021-08-13,M276,Chennai,Full-time
E101967,F,32,Postgraduate,Sales,Sales Executive,2020-01-21,M284,Bangalore,Full-time
E101968,M,34,Graduate,IT,QA Engineer,2018-03-25,M229,Bangalore,Contract
E101969,M,35,Postgraduate,HR,HR Business Partner,2021-03-03,M335,Pune,Full-time
E101970,F,33,Graduate,IT,Data Analyst,2022-11-27,M243,Chennai,Full-time
E101971,F,30,Graduate,IT,Software Engineer,2020-06-11,M339,Pune,Contract
E101972,F,37,Graduate,IT,Data Analyst,2019-05-28,M349,Bangalore,Full-time
E101973,M,35,Graduate,HR,HR Business Partner,2019-04-25,M316,Chennai,Contract
E101974,M,27,Graduate,Sales,Account Manager,2020-07-17,M331,Pune,Contract
E101975,F,36,Postgraduate,HR,HR Executive,2021-06-16,M313,Pune,Contract
E101976,M,22,Graduate,Operations,Process Manager,2020-03-27,M272,Bangalore,Full-time
E101977,F,41,Graduate,HR,HR Business Partner,2022-06-18,M339,Mumbai,Full-time
E101978,M,34,Postgraduate,Operations,Operations Analyst,2023-01-20,M260,Hyderabad,Full-time
E101979,F,30,Postgraduate,IT,Software Engineer,2017-10-23,M291,Mumbai,Full-time
E101980,M,39,Graduate,Finance,Accountant,2020-07-16,M291,Chennai,Full-time
E101981,M,43,Postgraduate,Operations,Process Manager,2020-08-06,M348,Mumbai,Full-time
E101982,M,37,Graduate,Operations,Process Manager,2023-05-23,M349,Delhi,Full-time
E101983,M,33,Graduate,Operations,Process Manager,2023-05-09,M336,Bangalore,Contract
E101984,M,31,Graduate,Finance,Financial Analyst,2021-07-13,M279,Delhi,Full-time
E101985,M,22,Graduate,HR,HR Business Partner,2018-06-24,M313,Mumbai,Full-time
E101986,M,44,Graduate,HR,HR Business Partner,2022-05-10,M305,Bangalore,Full-time
E101987,M,43,Postgraduate,HR,HR Business Partner,2020-05-07,M329,Pune,Full-time
E101988,F,35,Graduate,Finance,Financial Analyst,2019-05-29,M270,Hyderabad,Contract
E101989,M,30,Graduate,HR,HR Business Partner,2022-10-23,M268,Bangalore,Full-time
E101990,F,27,Graduate,Finance,Financial Analyst,2023-09-24,M324,Mumbai,Full-time
E101991,M,38,Postgraduate,Operations,Process Manager,2023-06-08,M297,Mumbai,Full-time
E101992,M,29,Postgraduate,HR,HR Business Partner,2020-07-19,M245,Bangalore,Full-time
E101993,M,23,Graduate,HR,HR Executive,2021-06-18,M228,Bangalore,Full-time
E101994,F,39,Graduate,Operations,Process Manager,2017-04-06,M281,Bangalore,Full-time
E101995,M,29,Postgraduate,Operations,Process Manager,2017-05-12,M325,Pune,Full-time
E101996,M,29,Graduate,Sales,Sales Executive,2020-03-27,M342,Delhi,Full-time
E101997,F,44,Graduate,Operations,Process Manager,2023-11-27,M344,Bangalore,Full-time
E101998,F,28,Graduate,Sales,Account Manager,2017-10-05,M277,Mumbai,Full-time
E101999,M,35,Postgraduate,Finance,Financial Analyst,2022-06-17,M227,Hyderabad,Full-time
E102000,F,40,Graduate,Sales,Account Manager,2017-03-18,M304,Pune,Full-time
E102001,M,32,Postgraduate,Finance,Accountant,2020-03-07,M258,Bangalore,Full-time
E102002,M,25,Graduate,Finance,Financial Analyst,2021-04-15,M334,Hyderabad,Full-time
E102003,M,39,Graduate,IT,Software Engineer,2019-04-07,M337,Mumbai,Full-time
E102004,M,44,Graduate,Finance,Accountant,2023-05-07,M303,Mumbai,Full-time
E102005,M,25,Graduate,Finance,Accountant,2018-07-16,M339,Mumbai,Full-time
E102006,M,43,Graduate,Finance,Accountant,2021-08-17,M268,Bangalore,Full-time
E102007,M,25,Postgraduate,HR,HR Executive,2017-04-29,M274,Hyderabad,Full-time
E102008,M,41,Graduate,HR,HR Business Partner,2022-02-14,M332,Hyderabad,Full-time
E102009,F,36,Graduate,Operations,Operations Analyst,2022-08-26,M320,Pune,Full-time
E102010,M,43,Graduate,Operations,Operations Analyst,2021-01-19,M300,Chennai,Full-time
E102011,M,43,Graduate,Finance,Financial Analyst,2020-05-17,M252,Mumbai,Full-time
E102012,F,28,Graduate,Sales,Account Manager,2018-04-09,M254,Delhi,Full-time
E102013,F,22,Graduate,IT,Software Engineer,2021-04-13,M228,Delhi,Full-time
E102014,M,42,Graduate,HR,HR Business Partner,2020-11-20,M336,Hyderabad,Contract
E102015,M,41,Postgraduate,Finance,Financial Analyst,2017-06-09,M208,Chennai,Full-time
E102016,F,37,Graduate,Finance,Accountant,2022-07-10,M217,Mumbai,Full-time
