employee_id,review_year,performance_rating,promotion_flag
E102973,2018,2,Yes
E102974,2023,4,No
E102975,2018,4,No
E102975,2019,5,No
E102976,2022,4,No
E102976,2023,4,Yes
E102977,2020,2,No
E102978,2023,5,No
E102978,2024,3,No
E102978,2025,2,No
E102979,2020,2,No
E102979,2021,4,No
E102980,2020,4,No
E102980,2021,4,No
E102981,2021,3,No
E102981,2022,4,No
E102981,2023,3,No
E102982,2023,3,No
E102982,2024,3,No
E102982,2025,2,No
E102983,2021,4,No
E102984,2020,4,No
E102984,2021,3,No
E102985,2017,5,No
E102985,2018,5,No
E102985,2019,4,No
E102985,2020,3,No
E102986,2019,4,No
E102986,2020,4,No
E102986,2021,4,Yes
E102987,2017,4,No
E102987,2018,3,No
E102988,2018,4,Yes
E102989,2021,3,No
E102989,2022,5,No
E102989,2023,2,No
E102990,2017,3,Yes
E102990,2018,2,No
E102990,2019,3,No
E102990,2020,3,No
E102991,2023,4,No
E102991,2024,4,No
E102991,2025,4,No
E102992,2020,3,No
E102992,2021,3,No
E102992,2022,3,No
E102992,2023,3,No
E102993,2022,4,No
E102993,2023,3,No
E102993,2024,3,No
E102993,2025,3,No
E102994,2017,5,No
E102995,2021,4,No
E102995,2022,3,No
E102995,2023,4,No
E102995,2024,5,No
E102996,2023,5,No
E102996,2024,3,No
E102996,2025,4,No
E102997,2018,3,No
E102997,2019,3,No
E102997,2020,4,No
E102998,2021,4,Yes
E102998,2022,5,Yes
E102998,2023,5,Yes
E102999,2020,2,No
E102999,2021,3,No
E102999,2022,3,No
E102999,2023,4,No
E103000,2022,2,No
E103000,2023,2,No
E103000,2024,4,No
E103000,2025,5,No
E103001,2021,2,No
E103001,2022,4,No
E103002,2020,2,No
E103002,2021,3,No
E103002,2022,4,No
E103002,2023,2,No
E103003,2017,3,No
E103003,2018,4,No
E103003,2019,3,No
E103003,2020,2,No
E103004,2021,2,No
E103004,2022,5,No
E103005,2018,4,No
E103005,2019,3,No
E103006,2019,3,No
E103007,2021,3,No
E103007,2022,3,No
E103007,2023,4,No
E103007,2024,4,No
E103008,2023,3,No
E103008,2024,3,No
E103008,2025,3,No
E103008,2026,3,No
E103009,2017,3,No
E103009,2018,5,No
E103009,2019,3,No
E103009,2020,5,No
E103010,2023,4,No
E103011,2020,4,No
E103012,2022,2,No
E103012,2023,4,No
E103012,2024,5,No
E103012,2025,3,No
E103013,2018,4,No
E103014,2018,3,No
E103015,2018,4,Yes
E103015,2019,4,No
E103015,2020,3,No
E103015,2021,2,No
E103016,2018,3,No
E103016,2019,3,No
E103016,2020,3,No
E103016,2021,5,No
E103017,2022,2,No
E103017,2023,3,No
E103017,2024,2,No
E103017,2025,2,No
E103018,2017,4,No
E103018,2018,4,No
E103018,2019,4,No
E103018,2020,4,Yes
E103019,2020,5,No
E103019,2021,3,No
E103019,2022,4,Yes
E103020,2019,4,No
E103020,2020,3,No
E103020,2021,5,Yes
E103021,2022,2,No
E103021,2023,3,No
E103022,2017,4,No
E103022,2018,3,No
E103022,2019,4,No
E103023,2017,2,No
E103024,2019,3,No
E103024,2020,4,No
E103024,2021,3,No
E103025,2021,4,No
E103025,2022,3,No
E103026,2018,4,No
E103026,2019,3,Yes
E103026,2020,5,No
E103027,2021,4,No
E103028,2023,3,No
E103028,2024,4,No
E103028,2025,5,No
E103029,2022,5,No
E103029,2023,4,No
E103030,2017,3,No
E103030,2018,5,No
E103030,2019,5,Yes
E103030,2020,3,No
E103031,2018,4,No
E103031,2019,3,No
E103031,2020,3,Yes
E103032,2023,2,No
E103033,2022,3,Yes
E103033,2023,2,No
E103033,2024,2,No
E103033,2025,3,Yes
E103034,2018,5,No
E103035,2017,4,No
E103035,2018,4,No
E103036,2018,3,No
E103036,2019,3,No
E103036,2020,4,No
E103037,2022,2,No
E103038,2023,2,No
E103038,2024,5,No
E103038,2025,4,No
E103039,2019,4,No
E103039,2020,2,No
E103039,2021,4,No
E103039,2022,2,No
E103040,2019,4,No
E103040,2020,3,No
E103041,2021,3,Yes
E103041,2022,4,No
E103041,2023,2,No
E103042,2019,5,No
E103042,2020,3,No
E103043,2017,5,No
E103043,2018,5,No
E103043,2019,5,No
E103043,2020,3,No
E103044,2021,3,No
E103044,2022,3,No
E103044,2023,2,No
E103044,2024,3,No
E103045,2022,2,No
E103045,2023,2,Yes
E103046,2020,3,No
E103046,2021,5,No
E103046,2022,3,No
E103046,2023,3,No
E103047,2019,3,No
E103048,2023,3,No
E103049,2022,3,No
E103050,2020,2,Yes
E103050,2021,5,No
E103050,2022,4,No
E103051,2020,3,Yes
E103052,2018,4,No
E103052,2019,5,No
E103052,2020,3,No
E103052,2021,2,No
E103053,2018,4,No
E103054,2017,5,No
E103054,2018,3,No
E103054,2019,5,No
E103055,2022,4,No
E103055,2023,5,No
E103055,2024,3,No
E103056,2018,3,No
E103056,2019,2,No
E103056,2020,3,No
E103056,2021,4,No
E103057,2017,5,No
E103058,2022,5,No
E103058,2023,4,No
E103058,2024,3,No
E103059,2019,4,No
E103059,2020,3,No
E103060,2017,2,No
E103061,2017,3,No
E103062,2019,3,Yes
E103063,2023,4,No
E103063,2024,3,No
E103063,2025,4,Yes
E103064,2018,5,No
E103064,2019,5,No
E103064,2020,3,No
E103065,2022,4,No
E103066,2022,4,No
E103066,2023,5,No
E103066,2024,3,No
E103067,2019,2,No
E103068,2020,3,No
E103068,2021,4,Yes
E103068,2022,4,No
E103069,2019,3,No
E103069,2020,4,Yes
E103069,2021,2,No
E103070,2019,3,No
E103070,2020,4,No
E103071,2023,2,No
E103071,2024,3,No
E103071,2025,5,Yes
E103072,2023,4,No
E103072,2024,3,No
E103073,2019,4,No
E103073,2020,4,No
E103073,2021,5,No
E103074,2018,3,Yes
E103074,2019,3,No
E103074,2020,3,No
E103074,2021,3,No
E103075,2018,3,No
E103075,2019,4,No
E103075,2020,2,No
E103075,2021,3,Yes
E103076,2019,2,No
E103077,2023,4,No
E103077,2024,3,No
E103078,2022,5,No
E103078,2023,2,No
E103079,2021,3,No
E103080,2020,3,No
E103081,2019,4,No
E103081,2020,3,No
E103082,2021,5,No
E103082,2022,3,No
E103082,2023,3,No
E103082,2024,4,No
E103083,2023,3,No
E103083,2024,3,Yes
E103083,2025,4,No
E103083,2026,3,Yes
E103084,2022,4,No
E103084,2023,3,Yes
E103084,2024,3,No
E103085,2019,3,No
E103085,2020,3,No
E103086,2020,3,No
E103086,2021,5,No
E103086,2022,2,No
E103086,2023,2,No
E103087,2023,4,No
E103088,2022,4,No
E103088,2023,3,No
E103088,2024,3,No
E103089,2020,3,No
E103090,2017,4,No
E103090,2018,5,No
E103090,2019,2,No
E103091,2020,5,No
E103092,2019,3,No
E103092,2020,3,No
E103092,2021,5,No
E103092,2022,3,No
E103093,2018,5,No
E103094,2022,4,No
E103095,2019,3,No
E103095,2020,4,No
E103095,2021,2,No
E103096,2020,3,No
E103096,2021,5,Yes
E103097,2020,2,No
E103098,2019,4,Yes
E103098,2020,4,No
E103099,2020,3,No
E103099,2021,4,No
E103100,2021,3,No
E103100,2022,3,No
E103100,2023,4,No
E103101,2018,3,No
E103101,2019,3,No
E103101,2020,2,No
E103102,2019,5,No
E103102,2020,5,No
E103102,2021,4,No
E103103,2017,3,No
E103103,2018,2,No
E103103,2019,3,No
E103103,2020,5,No
E103104,2019,2,Yes
E103104,2020,5,No
E103105,2023,5,Yes
E103106,2018,2,No
E103106,2019,4,No
E103106,2020,3,No
E103107,2020,4,No
E103107,2021,4,No
E103108,2018,4,Yes
E103108,2019,2,No
E103108,2020,4,No
E103109,2019,3,No
E103109,2020,4,Yes
E103109,2021,3,No
E103110,2019,5,No
E103110,2020,2,No
E103110,2021,4,No
E103110,2022,4,No
E103111,2017,2,Yes
E103112,2017,3,No
E103113,2017,4,No
E103114,2023,3,No
E103114,2024,2,No
E103114,2025,5,No
E103115,2018,4,No
E103115,2019,4,No
E103115,2020,4,No
E103116,2023,3,No
E103116,2024,4,No
E103117,2020,4,No
E103117,2021,3,No
E103117,2022,5,No
E103118,2017,5,No
E103118,2018,2,No
E103118,2019,3,No
E103118,2020,4,No
E103119,2020,4,No
E103119,2021,5,No
E103119,2022,4,No
E103120,2020,4,No
E103120,2021,3,No
E103121,2018,5,No
E103121,2019,2,Yes
E103121,2020,3,No
E103121,2021,3,No
E103122,2022,5,No
E103122,2023,3,No
E103122,2024,4,No
E103122,2025,3,No
E103123,2020,2,No
E103124,2020,3,No
E103124,2021,4,No
E103124,2022,3,No
E103125,2022,3,Yes
E103125,2023,4,No
E103125,2024,5,No
E103126,2017,3,No
E103127,2019,3,No
E103127,2020,2,No
E103127,2021,3,No
E103128,2021,4,No
E103128,2022,3,No
E103128,2023,4,No
E103128,2024,3,No
E103129,2021,4,No
E103129,2022,2,No
E103129,2023,4,No
E103129,2024,3,No
E103130,2021,4,No
E103130,2022,4,No
E103130,2023,5,No
E103130,2024,4,No
E103131,2019,5,No
E103131,2020,2,No
E103131,2021,4,No
E103132,2020,4,No
E103132,2021,4,No
E103133,2022,5,No
E103133,2023,4,No
E103133,2024,3,No
E103133,2025,4,No
E103134,2021,5,No
E103134,2022,2,No
E103135,2021,3,No
E103135,2022,5,No
E103135,2023,3,No
E103136,2020,4,No
E103136,2021,4,No
E103137,2020,3,No
E103137,2021,4,No
E103137,2022,3,No
E103137,2023,4,No
E103138,2022,3,No
E103138,2023,5,No
E103138,2024,5,No
E103139,2018,5,No
E103139,2019,4,No
E103140,2019,4,No
E103140,2020,4,No
E103140,2021,4,No
E103140,2022,4,No
E103141,2018,3,No
E103142,2017,3,No
E103142,2018,3,No
E103142,2019,5,No
E103142,2020,3,Yes
E103143,2019,4,No
E103144,2022,3,No
E103144,2023,3,No
E103144,2024,3,No
E103144,2025,4,No
E103145,2017,4,No
E103145,2018,5,No
E103145,2019,3,Yes
E103146,2018,2,Yes
E103146,2019,4,No
E103146,2020,4,No
E103147,2018,5,No
E103148,2021,4,No
E103148,2022,2,No
E103149,2023,2,No
E103150,2022,4,No
E103150,2023,5,No
E103150,2024,4,No
E103150,2025,5,No
E103151,2023,5,No
E103151,2024,4,No
E103151,2025,2,No
E103152,2023,4,No
E103152,2024,4,Yes
E103153,2021,3,No
E103153,2022,4,No
E103153,2023,3,No
E103153,2024,3,No
E103154,2017,3,Yes
E103154,2018,3,No
E103154,2019,3,No
E103154,2020,3,No
E103155,2018,4,No
E103156,2019,4,No
E103156,2020,4,No
E103156,2021,2,No
E103157,2021,4,No
E103157,2022,2,No
E103157,2023,4,No
E103158,2019,3,No
E103159,2022,5,No
E103160,2018,4,No
E103160,2019,4,No
E103160,2020,3,No
E103160,2021,4,No
E103161,2017,4,No
E103161,2018,4,No
E103162,2019,3,No
E103163,2023,3,Yes
E103163,2024,2,No
E103163,2025,3,No
E103164,2018,3,Yes
E103165,2018,3,Yes
E103165,2019,3,No
E103165,2020,2,No
E103166,2021,3,No
E103166,2022,4,No
E103167,2023,5,Yes
E103168,2022,2,No
E103169,2017,4,No
E103169,2018,5,No
E103170,2021,3,No
E103170,2022,3,No
E103170,2023,3,No
E103171,2021,4,No
E103171,2022,4,No
E103172,2019,5,No
E103172,2020,3,No
E103172,2021,3,No
E103172,2022,2,No
E103173,2017,3,No
E103173,2018,3,No
E103173,2019,5,No
E103174,2017,5,No
E103174,2018,4,No
E103174,2019,4,No
E103174,2020,3,Yes
E103175,2018,4,No
E103176,2021,3,No
E103176,2022,5,No
E103176,2023,5,No
E103177,2022,4,No
E103178,2019,5,No
E103179,2023,3,No
E103179,2024,3,No
E103180,2023,2,No
E103180,2024,2,No
E103181,2023,4,No
E103181,2024,2,Yes
E103181,2025,3,No
E103182,2021,5,No
E103182,2022,5,No
E103182,2023,2,No
E103183,2020,4,No
E103183,2021,4,No
E103183,2022,4,No
E103184,2018,4,No
E103184,2019,3,No
E103184,2020,4,No
E103185,2018,3,No
E103185,2019,3,No
E103185,2020,3,No
E103185,2021,3,No
E103186,2020,3,Yes
E103186,2021,4,Yes
E103186,2022,3,Yes
E103187,2023,3,Yes
E103187,2024,4,Yes
E103187,2025,4,No
E103187,2026,4,No
E103188,2022,3,No
E103188,2023,3,No
E103189,2021,2,No
E103189,2022,4,No
E103190,2023,2,No
E103190,2024,5,No
E103191,2020,4,Yes
E103191,2021,3,No
E103192,2022,4,No
E103192,2023,4,No
E103192,2024,3,Yes
E103193,2021,4,No
E103194,2017,2,No
E103194,2018,3,No
E103194,2019,2,No
E103195,2022,3,No
E103195,2023,5,No
E103196,2018,2,No
E103196,2019,4,No
E103196,2020,4,No
E103196,2021,3,No
E103197,2020,4,No
E103197,2021,3,No
E103197,2022,3,No
E103198,2022,4,No
E103199,2022,3,Yes
E103199,2023,3,No
